,l,n_nodes,sim
31449,6,0,0.960143218483576
31450,6,0,0.976281209488332
31451,6,0,0.9185586535436918
31452,6,0,0.9437293044088435
31453,6,0,0.9185586535436918
31454,6,0,0.9185586535436918
31455,6,0,0.9270248108869577
31456,6,0,0.9437293044088435
31457,6,0,0.9437293044088435
31458,6,0,0.960143218483576
31459,6,0,0.960143218483576
31460,6,0,0.9354143466934854
31461,6,0,0.8926785535678562
31462,6,0,0.9185586535436918
31463,6,0,0.9270248108869577
31464,6,0,0.9270248108869577
31465,6,0,0.9682458365518541
31466,6,0,0.9270248108869577
31467,6,0,0.9354143466934854
31468,6,0,0.960143218483576
31469,6,0,0.9185586535436918
31470,6,0,0.9519716382329887
31471,6,0,0.9519716382329887
31472,6,0,0.9437293044088435
31473,6,0,0.9519716382329887
31474,6,0,0.9682458365518541
31475,6,0,0.960143218483576
31476,6,0,0.9270248108869577
31477,6,0,0.960143218483576
31478,6,0,0.9185586535436918
31479,6,0,0.9270248108869577
31480,6,0,0.9682458365518541
31481,6,0,0.9601432184835761
31482,6,0,0.9682458365518541
31483,6,0,0.9519716382329887
31484,6,0,0.9270248108869577
31485,6,0,0.9437293044088435
31486,6,0,0.9437293044088435
31487,6,0,0.9921567416492215
31488,6,0,0.9185586535436918
31489,6,0,0.9519716382329887
31490,6,0,0.9270248108869577
31491,6,0,0.9437293044088435
31492,6,0,0.9354143466934854
31493,6,0,0.9842509842514765
31494,6,0,0.9682458365518541
31495,6,0,0.9354143466934854
31496,6,0,0.960143218483576
31497,6,0,0.960143218483576
31498,6,0,0.9354143466934854
31499,6,0,0.960143218483576
31500,0,62,1.0
31501,0,62,0.9999999999999998
31502,0,62,1.0
31503,0,62,1.0
31504,0,61,1.0000000000000002
31505,0,62,1.0
31506,0,62,1.0
31507,0,62,1.0
31508,0,62,1.0
31509,0,62,1.0000000000000002
31510,0,61,1.0
31511,0,62,0.9999999999999998
31512,0,62,1.0
31513,0,62,1.0
31514,0,62,1.0
31515,0,62,1.0000000000000002
31516,0,62,1.0000000000000002
31517,0,62,1.0
31518,0,62,1.0
31519,0,62,1.0
31520,0,60,1.0
31521,0,62,0.9999999999999998
31522,0,62,1.0
31523,0,62,1.0
31524,0,61,1.0000000000000002
31525,0,62,1.0
31526,0,62,1.0
31527,0,61,1.0
31528,0,62,1.0
31529,0,62,1.0
31530,0,62,1.0
31531,0,62,1.0000000000000002
31532,0,62,1.0
31533,0,61,1.0
31534,0,62,1.0
31535,0,62,1.0000000000000002
31536,0,62,1.0
31537,0,62,1.0
31538,0,62,1.0000000000000002
31539,0,62,1.0000000000000002
31540,0,62,1.0000000000000004
31541,0,61,1.0
31542,0,62,1.0
31543,0,62,1.0
31544,0,62,1.0000000000000002
31545,0,62,1.0
31546,0,62,0.9999999999999998
31547,0,62,1.0
31548,0,62,0.9999999999999998
31549,0,62,1.0
31550,0,62,1.0
31551,0,62,1.0
31552,0,62,1.0
31553,0,61,1.0
31554,0,62,1.0000000000000002
31555,0,62,1.0000000000000002
31556,0,62,1.0
31557,0,62,1.0
31558,0,62,1.0
31559,0,62,1.0
31560,0,62,1.0
31561,0,62,1.0
31562,0,62,0.9999999999999998
31563,0,62,1.0
31564,0,62,1.0
31565,0,62,1.0000000000000002
31566,0,61,1.0000000000000002
31567,0,62,1.0000000000000004
31568,0,62,1.0
31569,0,62,1.0
31570,0,62,1.0
31571,0,62,1.0
31572,0,61,1.0
31573,0,61,1.0
31574,0,62,1.0
31575,0,62,1.0
31576,0,62,1.0
31577,0,61,1.0
31578,0,62,1.0
31579,0,62,1.0
31580,0,62,1.0
31581,0,62,1.0
31582,0,62,1.0
31583,0,62,1.0
31584,0,62,1.0000000000000002
31585,0,62,1.0
31586,0,62,1.0
31587,0,62,1.0
31588,0,62,0.9999999999999998
31589,0,62,1.0
31590,0,62,1.0
31591,0,62,1.0
31592,0,62,1.0
31593,0,62,1.0
31594,0,62,1.0
31595,0,61,1.0
31596,0,62,1.0
31597,0,62,1.0
31598,0,62,1.0
31599,0,61,1.0
31600,1,30,0.9519716382329887
31601,1,30,0.9842509842514765
31602,1,30,0.9682458365518541
31603,1,30,0.9519716382329887
31604,1,30,0.960143218483576
31605,1,30,0.9682458365518541
31606,1,30,0.9519716382329887
31607,1,30,0.9588299321097966
31608,1,30,0.9682458365518541
31609,1,30,0.9588299321097966
31610,1,30,0.960143218483576
31611,1,30,0.9519716382329887
31612,1,30,0.9682458365518541
31613,1,30,0.9270248108869577
31614,1,30,0.9519716382329887
31615,1,30,0.9519716382329887
31616,1,30,0.9682458365518541
31617,1,30,0.960143218483576
31618,1,30,0.9519716382329887
31619,1,30,0.960143218483576
31620,1,30,0.960143218483576
31621,1,30,0.960143218483576
31622,1,30,0.9682458365518541
31623,1,30,0.9519716382329887
31624,1,30,0.9682458365518541
31625,1,30,0.9842509842514765
31626,1,30,0.9588299321097966
31627,1,30,0.9519716382329887
31628,1,30,0.9185586535436918
31629,1,30,0.9672041516493516
31630,1,30,0.960143218483576
31631,1,30,0.9354143466934854
31632,1,30,0.9601432184835761
31633,1,30,0.9601432184835761
31634,1,30,0.9762812094883317
31635,1,30,0.9601432184835761
31636,1,30,0.9354143466934854
31637,1,30,0.9519716382329887
31638,1,30,0.9842509842514765
31639,1,30,0.960143218483576
31640,1,30,0.960143218483576
31641,1,30,0.9762812094883317
31642,1,30,0.960143218483576
31643,1,30,0.9682458365518541
31644,1,30,0.9601432184835761
31645,1,30,0.9762812094883317
31646,1,30,0.9762812094883317
31647,1,30,0.9762812094883317
31648,1,30,0.9519716382329887
31649,1,30,0.9837387536759296
31650,1,30,0.9762812094883317
31651,1,30,0.9837387536759296
31652,1,30,0.9762812094883317
31653,1,30,0.9755064854862867
31654,1,30,0.9682458365518541
31655,1,30,0.9842509842514765
31656,1,30,0.9503819266229832
31657,1,30,0.9354143466934854
31658,1,30,0.9755064854862867
31659,1,30,0.9270248108869577
31660,1,30,0.9842509842514765
31661,1,30,0.9519716382329887
31662,1,30,0.9682458365518541
31663,1,30,0.9588299321097966
31664,1,30,0.9842509842514765
31665,1,30,0.9762812094883317
31666,1,30,0.9755064854862867
31667,1,30,0.9437293044088435
31668,1,30,0.9519716382329887
31669,1,30,0.9762812094883317
31670,1,30,0.9682458365518541
31671,1,30,0.960143218483576
31672,1,30,1.0000000000000002
31673,1,30,0.9354143466934854
31674,1,30,0.960143218483576
31675,1,30,0.9354143466934854
31676,1,30,0.9682458365518541
31677,1,30,0.976281209488332
31678,1,30,0.9519716382329887
31679,1,30,0.9672041516493516
31680,1,30,0.9682458365518541
31681,1,30,0.9245748805139685
31682,1,30,0.9245748805139687
31683,1,30,0.9588299321097966
31684,1,30,0.9672041516493516
31685,1,30,0.9354143466934854
31686,1,30,0.9354143466934854
31687,1,30,0.9672041516493516
31688,1,30,0.9588299321097966
31689,1,30,0.9503819266229832
31690,1,30,0.9519716382329887
31691,1,30,0.9270248108869577
31692,1,30,0.9682458365518541
31693,1,30,0.960143218483576
31694,1,30,0.9437293044088435
31695,1,30,0.9682458365518541
31696,1,30,0.9437293044088435
31697,1,30,0.9682458365518541
31698,1,30,0.9755064854862867
31699,1,30,0.976281209488332
31700,2,14,0.960143218483576
31701,2,14,0.9519716382329887
31702,2,14,0.9519716382329887
31703,2,14,0.9519716382329887
31704,2,14,0.9437293044088436
31705,2,14,0.9270248108869577
31706,2,14,0.9519716382329887
31707,2,14,0.9437293044088435
31708,2,14,0.9519716382329887
31709,2,14,0.960143218483576
31710,2,14,0.9354143466934854
31711,2,14,0.9354143466934854
31712,2,14,0.960143218483576
31713,2,14,0.9437293044088435
31714,2,14,0.9354143466934854
31715,2,14,0.9270248108869577
31716,2,14,0.9437293044088435
31717,2,14,0.960143218483576
31718,2,14,0.9437293044088435
31719,2,14,0.9601432184835761
31720,2,14,0.9842509842514765
31721,2,14,0.9682458365518541
31722,2,14,0.9437293044088436
31723,2,14,0.9519716382329887
31724,2,14,0.9601432184835761
31725,2,14,0.9762812094883317
31726,2,14,0.960143218483576
31727,2,14,0.9354143466934854
31728,2,14,0.9519716382329887
31729,2,14,0.9682458365518541
31730,2,14,0.960143218483576
31731,2,14,0.9354143466934854
31732,2,14,0.9601432184835761
31733,2,14,0.960143218483576
31734,2,14,0.9762812094883317
31735,2,14,0.976281209488332
31736,2,14,0.9519716382329887
31737,2,14,0.9762812094883317
31738,2,14,0.9519716382329887
31739,2,14,0.9762812094883317
31740,2,14,0.976281209488332
31741,2,14,0.9270248108869577
31742,2,14,0.9921567416492215
31743,2,14,0.9601432184835761
31744,2,14,0.9270248108869577
31745,2,14,0.9437293044088435
31746,2,14,0.9762812094883317
31747,2,14,0.9682458365518541
31748,2,14,0.9270248108869577
31749,2,14,0.960143218483576
31750,2,14,0.9270248108869577
31751,2,14,0.9601432184835761
31752,2,14,0.9682458365518541
31753,2,14,0.9437293044088435
31754,2,14,0.9682458365518541
31755,2,14,0.9100137361600649
31756,2,14,0.9682458365518541
31757,2,14,0.9842509842514765
31758,2,14,0.9437293044088435
31759,2,14,0.9842509842514765
31760,2,14,0.9762812094883317
31761,2,14,0.976281209488332
31762,2,14,0.9519716382329887
31763,2,14,0.9921567416492215
31764,2,14,0.9601432184835761
31765,2,14,0.9682458365518541
31766,2,14,0.9519716382329887
31767,2,14,0.960143218483576
31768,2,14,0.9519716382329887
31769,2,14,0.9682458365518541
31770,2,14,0.9185586535436918
31771,2,14,0.960143218483576
31772,2,14,0.9762812094883317
31773,2,14,0.9437293044088435
31774,2,14,0.9762812094883317
31775,2,14,0.9842509842514765
31776,2,14,0.9601432184835761
31777,2,14,0.9270248108869577
31778,2,14,0.9921567416492215
31779,2,14,0.9842509842514765
31780,2,14,0.9601432184835761
31781,2,14,0.9519716382329887
31782,2,14,0.960143218483576
31783,2,14,1.0000000000000002
31784,2,14,0.9762812094883317
31785,2,14,0.9437293044088435
31786,2,14,0.9682458365518541
31787,2,14,0.9762812094883317
31788,2,14,0.9682458365518541
31789,2,14,0.9682458365518541
31790,2,14,0.9762812094883317
31791,2,14,0.960143218483576
31792,2,14,0.9601432184835761
31793,2,14,0.9519716382329887
31794,2,14,0.960143218483576
31795,2,14,0.9437293044088435
31796,2,14,0.9601432184835761
31797,2,14,0.9354143466934854
31798,2,14,0.9682458365518541
31799,2,14,0.9354143466934854
31800,3,6,0.9519716382329887
31801,3,6,0.9354143466934854
31802,3,6,0.976281209488332
31803,3,6,0.9437293044088435
31804,3,6,0.9762812094883317
31805,3,6,0.9601432184835761
31806,3,6,0.9682458365518541
31807,3,6,0.9354143466934854
31808,3,6,0.9682458365518541
31809,3,6,0.960143218483576
31810,3,6,0.9270248108869577
31811,3,6,0.9682458365518541
31812,3,6,0.9682458365518541
31813,3,6,0.9842509842514765
31814,3,6,0.976281209488332
31815,3,6,0.9762812094883317
31816,3,6,0.976281209488332
31817,3,6,0.9682458365518541
31818,3,6,0.9354143466934854
31819,3,6,0.9682458365518541
31820,3,6,0.9842509842514765
31821,3,6,0.9437293044088435
31822,3,6,0.9437293044088435
31823,3,6,0.9921567416492215
31824,3,6,0.9185586535436918
31825,3,6,0.9842509842514765
31826,3,6,0.960143218483576
31827,3,6,0.9437293044088435
31828,3,6,0.9762812094883317
31829,3,6,0.9682458365518541
31830,3,6,0.9519716382329887
31831,3,6,0.9682458365518541
31832,3,6,0.9842509842514765
31833,3,6,0.9354143466934854
31834,3,6,0.9437293044088435
31835,3,6,0.9354143466934854
31836,3,6,0.9842509842514765
31837,3,6,0.9519716382329887
31838,3,6,0.9682458365518541
31839,3,6,0.960143218483576
31840,3,6,0.9762812094883317
31841,3,6,0.9842509842514765
31842,3,6,0.9682458365518541
31843,3,6,0.9519716382329887
31844,3,6,0.9921567416492215
31845,3,6,0.960143218483576
31846,3,6,0.9842509842514765
31847,3,6,0.9270248108869577
31848,3,6,0.9842509842514765
31849,3,6,0.9682458365518541
31850,3,6,0.9601432184835761
31851,3,6,0.960143218483576
31852,3,6,0.9437293044088436
31853,3,6,0.9519716382329887
31854,3,6,0.9519716382329887
31855,3,6,0.9437293044088435
31856,3,6,0.9519716382329887
31857,3,6,0.976281209488332
31858,3,6,0.9519716382329887
31859,3,6,0.9519716382329887
31860,3,6,0.9842509842514765
31861,3,6,0.9682458365518541
31862,3,6,0.9354143466934854
31863,3,6,0.9601432184835761
31864,3,6,0.9762812094883317
31865,3,6,0.9519716382329887
31866,3,6,0.9354143466934854
31867,3,6,0.960143218483576
31868,3,6,0.9519716382329887
31869,3,6,0.9842509842514765
31870,3,6,0.9682458365518541
31871,3,6,0.9354143466934854
31872,3,6,0.960143218483576
31873,3,6,0.9437293044088435
31874,3,6,0.9921567416492215
31875,3,6,0.9921567416492215
31876,3,6,0.9682458365518541
31877,3,6,0.9682458365518541
31878,3,6,0.9354143466934854
31879,3,6,0.976281209488332
31880,3,6,0.9437293044088435
31881,3,6,0.9437293044088435
31882,3,6,0.9842509842514765
31883,3,6,0.9437293044088435
31884,3,6,0.9682458365518541
31885,3,6,0.960143218483576
31886,3,6,0.9682458365518541
31887,3,6,0.9437293044088435
31888,3,6,0.9762812094883317
31889,3,6,0.9185586535436918
31890,3,6,0.960143218483576
31891,3,6,0.9682458365518541
31892,3,6,0.9682458365518541
31893,3,6,0.9601432184835761
31894,3,6,0.9354143466934854
31895,3,6,0.9354143466934854
31896,3,6,0.960143218483576
31897,3,6,0.9762812094883317
31898,3,6,0.9682458365518541
31899,3,6,0.9354143466934854
31900,4,2,0.9762812094883317
31901,4,2,0.9601432184835761
31902,4,2,0.9270248108869577
31903,4,2,0.9437293044088435
31904,4,2,0.9519716382329887
31905,4,2,0.9762812094883317
31906,4,2,0.9601432184835761
31907,4,2,0.9519716382329887
31908,4,2,0.9519716382329887
31909,4,2,0.9185586535436918
31910,4,2,0.9519716382329887
31911,4,2,0.960143218483576
31912,4,2,0.9682458365518541
31913,4,2,0.9519716382329887
31914,4,2,0.9682458365518541
31915,4,2,0.9682458365518541
31916,4,2,0.976281209488332
31917,4,2,0.9762812094883317
31918,4,2,0.9437293044088435
31919,4,2,0.9762812094883317
31920,4,2,0.9437293044088435
31921,4,2,0.9682458365518541
31922,4,2,0.9354143466934854
31923,4,2,0.960143218483576
31924,4,2,0.976281209488332
31925,4,2,0.9185586535436918
31926,4,2,0.9354143466934854
31927,4,2,0.9354143466934854
31928,4,2,0.9185586535436918
31929,4,2,0.9519716382329887
31930,4,2,0.960143218483576
31931,4,2,0.9682458365518541
31932,4,2,0.9762812094883317
31933,4,2,0.9762812094883317
31934,4,2,0.9437293044088435
31935,4,2,0.9682458365518541
31936,4,2,0.9270248108869577
31937,4,2,0.9682458365518541
31938,4,2,0.960143218483576
31939,4,2,0.9437293044088435
31940,4,2,0.960143218483576
31941,4,2,0.9437293044088435
31942,4,2,0.9682458365518541
31943,4,2,0.9013878188659972
31944,4,2,0.9437293044088436
31945,4,2,0.9601432184835761
31946,4,2,0.9519716382329887
31947,4,2,0.9682458365518541
31948,4,2,0.9519716382329887
31949,4,2,0.9682458365518541
31950,4,2,0.960143218483576
31951,4,2,0.960143218483576
31952,4,2,0.9682458365518541
31953,4,2,0.9437293044088435
31954,4,2,0.960143218483576
31955,4,2,0.9842509842514765
31956,4,2,0.9519716382329887
31957,4,2,0.9682458365518541
31958,4,2,0.9682458365518541
31959,4,2,0.9842509842514765
31960,4,2,0.9437293044088435
31961,4,2,0.9601432184835761
31962,4,2,0.9842509842514765
31963,4,2,0.9437293044088435
31964,4,2,0.9185586535436918
31965,4,2,0.960143218483576
31966,4,2,0.960143218483576
31967,4,2,0.9601432184835761
31968,4,2,0.9437293044088435
31969,4,2,0.9519716382329887
31970,4,2,0.960143218483576
31971,4,2,0.960143218483576
31972,4,2,0.9437293044088436
31973,4,2,0.9682458365518541
31974,4,2,0.9437293044088435
31975,4,2,0.9437293044088435
31976,4,2,0.9601432184835761
31977,4,2,0.9354143466934854
31978,4,2,0.9354143466934854
31979,4,2,0.9921567416492215
31980,4,2,0.9682458365518541
31981,4,2,0.9519716382329887
31982,4,2,0.960143218483576
31983,4,2,0.9354143466934854
31984,4,2,0.9762812094883317
31985,4,2,0.8926785535678562
31986,4,2,0.9519716382329887
31987,4,2,0.960143218483576
31988,4,2,0.9185586535436918
31989,4,2,0.9519716382329887
31990,4,2,0.9842509842514765
31991,4,2,0.9842509842514765
31992,4,2,0.9519716382329887
31993,4,2,0.9601432184835761
31994,4,2,0.9762812094883317
31995,4,2,0.9519716382329887
31996,4,2,0.9601432184835761
31997,4,2,0.976281209488332
31998,4,2,0.9437293044088436
31999,4,2,0.9354143466934854
32000,5,2,0.960143218483576
32001,5,2,0.960143218483576
32002,5,2,0.960143218483576
32003,5,2,0.9270248108869577
32004,5,2,0.9270248108869577
32005,5,2,0.9842509842514765
32006,5,2,0.960143218483576
32007,5,2,0.9601432184835761
32008,5,2,0.9601432184835761
32009,5,2,0.9682458365518541
32010,5,2,0.9682458365518541
32011,5,2,0.9519716382329887
32012,5,2,0.9185586535436918
32013,5,2,0.9519716382329887
32014,5,2,0.960143218483576
32015,5,2,0.9437293044088436
32016,5,2,0.9601432184835761
32017,5,2,0.9682458365518541
32018,5,2,0.9354143466934854
32019,5,2,0.9682458365518541
32020,5,2,0.9354143466934854
32021,5,2,0.9682458365518541
32022,5,2,0.9354143466934854
32023,5,2,0.9921567416492215
32024,5,2,0.9762812094883317
32025,5,2,0.960143218483576
32026,5,2,0.9762812094883317
32027,5,2,0.9682458365518541
32028,5,2,0.9682458365518541
32029,5,2,0.9842509842514765
32030,5,2,0.976281209488332
32031,5,2,0.9354143466934854
32032,5,2,0.960143218483576
32033,5,2,0.9762812094883317
32034,5,2,0.9354143466934854
32035,5,2,0.9682458365518541
32036,5,2,0.9013878188659972
32037,5,2,0.9682458365518541
32038,5,2,0.9762812094883317
32039,5,2,0.9354143466934854
32040,5,2,0.9519716382329887
32041,5,2,0.9842509842514765
32042,5,2,0.9682458365518541
32043,5,2,0.9682458365518541
32044,5,2,0.9842509842514765
32045,5,2,0.9519716382329887
32046,5,2,0.9682458365518541
32047,5,2,0.9437293044088435
32048,5,2,0.960143218483576
32049,5,2,0.9601432184835761
32050,5,2,0.9519716382329887
32051,5,2,0.9762812094883317
32052,5,2,0.9762812094883317
32053,5,2,0.9682458365518541
32054,5,2,0.9437293044088435
32055,5,2,0.9437293044088435
32056,5,2,0.976281209488332
32057,5,2,0.960143218483576
32058,5,2,0.960143218483576
32059,5,2,0.9682458365518541
32060,5,2,0.9354143466934854
32061,5,2,0.960143218483576
32062,5,2,0.9519716382329887
32063,5,2,0.9437293044088435
32064,5,2,0.9354143466934854
32065,5,2,0.9437293044088435
32066,5,2,0.9519716382329887
32067,5,2,0.9842509842514765
32068,5,2,0.9601432184835761
32069,5,2,0.9437293044088435
32070,5,2,0.9519716382329887
32071,5,2,0.9682458365518541
32072,5,2,0.9682458365518541
32073,5,2,0.9354143466934854
32074,5,2,0.9437293044088435
32075,5,2,0.9842509842514765
32076,5,2,0.9601432184835761
32077,5,2,0.960143218483576
32078,5,2,0.9519716382329887
32079,5,2,0.960143218483576
32080,5,2,0.9682458365518541
32081,5,2,0.9682458365518541
32082,5,2,0.9519716382329887
32083,5,2,0.9437293044088435
32084,5,2,0.960143218483576
32085,5,2,0.960143218483576
32086,5,2,0.9437293044088436
32087,5,2,0.9601432184835761
32088,5,2,0.9842509842514765
32089,5,2,0.976281209488332
32090,5,2,0.9682458365518541
32091,5,2,0.9437293044088435
32092,5,2,0.9354143466934854
32093,5,2,0.960143218483576
32094,5,2,0.9437293044088436
32095,5,2,1.0000000000000002
32096,5,2,0.960143218483576
32097,5,2,0.960143218483576
32098,5,2,0.9354143466934854
32099,5,2,0.9842509842514765
32100,6,0,0.9354143466934854
32101,6,0,0.9354143466934854
32102,6,0,0.976281209488332
32103,6,0,0.9185586535436918
32104,6,0,0.960143218483576
32105,6,0,0.9270248108869577
32106,6,0,0.960143218483576
32107,6,0,0.9519716382329887
32108,6,0,0.960143218483576
32109,6,0,0.9519716382329887
32110,6,0,0.9519716382329887
32111,6,0,0.9762812094883317
32112,6,0,0.9437293044088435
32113,6,0,0.9762812094883317
32114,6,0,0.9842509842514765
32115,6,0,0.960143218483576
32116,6,0,0.9437293044088435
32117,6,0,0.9682458365518541
32118,6,0,0.9270248108869577
32119,6,0,0.960143218483576
32120,6,0,0.9519716382329887
32121,6,0,0.9682458365518541
32122,6,0,0.9762812094883317
32123,6,0,0.9601432184835761
32124,6,0,0.9762812094883317
32125,6,0,0.9519716382329887
32126,6,0,0.9354143466934854
32127,6,0,0.960143218483576
32128,6,0,0.9100137361600648
32129,6,0,0.9601432184835761
32130,6,0,0.9601432184835761
32131,6,0,0.9437293044088435
32132,6,0,0.9354143466934854
32133,6,0,0.9682458365518541
32134,6,0,0.9437293044088436
32135,6,0,0.960143218483576
32136,6,0,0.9354143466934854
32137,6,0,0.9921567416492215
32138,6,0,0.960143218483576
32139,6,0,0.960143218483576
32140,6,0,0.9437293044088435
32141,6,0,0.9842509842514765
32142,6,0,0.9842509842514765
32143,6,0,0.9437293044088435
32144,6,0,0.9682458365518541
32145,6,0,0.9682458365518541
32146,6,0,0.9270248108869577
32147,6,0,0.9682458365518541
32148,6,0,0.9762812094883317
32149,6,0,0.9354143466934854
32150,6,0,0.9842509842514765
32151,6,0,0.9601432184835761
32152,6,0,0.9437293044088435
32153,6,0,0.9762812094883317
32154,6,0,0.9682458365518541
32155,6,0,0.9270248108869577
32156,6,0,0.9682458365518541
32157,6,0,0.960143218483576
32158,6,0,0.9921567416492215
32159,6,0,0.9842509842514765
32160,6,0,0.9100137361600649
32161,6,0,0.9921567416492215
32162,6,0,0.9437293044088435
32163,6,0,0.960143218483576
32164,6,0,0.9682458365518541
32165,6,0,0.9762812094883317
32166,6,0,0.9682458365518541
32167,6,0,0.9762812094883317
32168,6,0,0.9601432184835761
32169,6,0,0.9100137361600649
32170,6,0,0.9437293044088436
32171,6,0,0.9519716382329887
32172,6,0,0.9185586535436918
32173,6,0,0.9437293044088435
32174,6,0,0.9519716382329887
32175,6,0,0.9762812094883317
32176,6,0,0.9437293044088435
32177,6,0,0.960143218483576
32178,6,0,0.9842509842514765
32179,6,0,0.9682458365518541
32180,6,0,0.9762812094883317
32181,6,0,0.9519716382329887
32182,6,0,0.960143218483576
32183,6,0,0.9842509842514765
32184,6,0,0.9354143466934854
32185,6,0,0.9437293044088435
32186,6,0,0.9601432184835761
32187,6,0,0.960143218483576
32188,6,0,0.9437293044088436
32189,6,0,0.9762812094883317
32190,6,0,0.9519716382329887
32191,6,0,0.976281209488332
32192,6,0,0.9682458365518541
32193,6,0,0.9519716382329887
32194,6,0,0.960143218483576
32195,6,0,0.9921567416492215
32196,6,0,0.9601432184835761
32197,6,0,0.9601432184835761
32198,6,0,0.9270248108869577
32199,6,0,0.9921567416492215
32200,0,62,1.0
32201,0,62,1.0
32202,0,62,1.0
32203,0,62,1.0
32204,0,62,1.0
32205,0,62,1.0
32206,0,62,0.9999999999999998
32207,0,62,1.0
32208,0,62,1.0
32209,0,62,1.0
32210,0,62,0.9999999999999998
32211,0,62,1.0000000000000002
32212,0,62,1.0
32213,0,62,1.0
32214,0,62,0.9999999999999998
32215,0,61,1.0
32216,0,62,1.0
32217,0,62,1.0
32218,0,61,1.0
32219,0,62,1.0
32220,0,62,1.0
32221,0,61,1.0
32222,0,62,1.0
32223,0,62,1.0
32224,0,62,1.0000000000000004
32225,0,62,0.9999999999999998
32226,0,61,1.0
32227,0,62,1.0000000000000002
32228,0,62,1.0
32229,0,62,1.0
32230,0,62,1.0000000000000002
32231,0,62,1.0000000000000004
32232,0,62,1.0
32233,0,62,1.0
32234,0,62,0.9999999999999998
32235,0,62,1.0
32236,0,62,1.0
32237,0,62,1.0
32238,0,62,1.0
32239,0,62,1.0
32240,0,62,1.0
32241,0,62,1.0000000000000002
32242,0,62,1.0000000000000002
32243,0,61,1.0
32244,0,62,1.0
32245,0,62,1.0
32246,0,62,1.0000000000000002
32247,0,62,1.0
32248,0,62,1.0
32249,0,62,1.0
32250,0,62,1.0
32251,0,62,1.0
32252,0,62,0.9999999999999998
32253,0,62,1.0
32254,0,62,1.0
32255,0,62,1.0000000000000004
32256,0,62,1.0
32257,0,62,1.0
32258,0,62,1.0
32259,0,61,1.0000000000000004
32260,0,62,1.0
32261,0,62,1.0
32262,0,62,1.0
32263,0,62,1.0000000000000002
32264,0,62,1.0
32265,0,62,1.0000000000000004
32266,0,61,0.9999999999999998
32267,0,62,1.0
32268,0,62,0.9999999999999998
32269,0,62,1.0
32270,0,61,1.0000000000000002
32271,0,62,1.0
32272,0,60,1.0
32273,0,62,1.0
32274,0,62,1.0000000000000002
32275,0,62,1.0
32276,0,61,1.0
32277,0,61,1.0
32278,0,62,1.0
32279,0,62,1.0
32280,0,62,1.0
32281,0,62,0.9999999999999998
32282,0,62,0.9999999999999998
32283,0,62,1.0
32284,0,62,1.0
32285,0,62,1.0
32286,0,62,1.0
32287,0,62,1.0
32288,0,62,1.0
32289,0,62,1.0
32290,0,62,1.0
32291,0,62,1.0
32292,0,62,1.0
32293,0,62,1.0
32294,0,62,0.9999999999999998
32295,0,62,1.0
32296,0,62,1.0000000000000002
32297,0,62,1.0
32298,0,62,1.0
32299,0,62,1.0
32300,1,30,0.9762812094883317
32301,1,30,0.9762812094883317
32302,1,30,0.960143218483576
32303,1,30,0.9762812094883317
32304,1,30,0.960143218483576
32305,1,30,0.9762812094883317
32306,1,30,0.9682458365518541
32307,1,30,0.960143218483576
32308,1,30,0.9762812094883317
32309,1,30,0.9682458365518541
32310,1,30,1.0000000000000002
32311,1,30,0.976281209488332
32312,1,30,0.9842509842514765
32313,1,30,0.9762812094883317
32314,1,30,0.9503819266229829
32315,1,30,1.0000000000000002
32316,1,30,0.9762812094883317
32317,1,30,0.9354143466934854
32318,1,30,0.9919027007433419
32319,1,30,0.9755064854862867
32320,1,30,0.9682458365518541
32321,1,30,0.976281209488332
32322,1,30,0.9762812094883317
32323,1,30,0.9762812094883317
32324,1,30,1.0000000000000002
32325,1,30,0.9842509842514765
32326,1,30,0.9519716382329887
32327,1,30,0.9842509842514765
32328,1,30,0.9682458365518541
32329,1,30,0.9921567416492215
32330,1,30,0.9682458365518541
32331,1,30,0.9842509842514765
32332,1,30,0.9755064854862867
32333,1,30,0.9682458365518541
32334,1,30,0.960143218483576
32335,1,30,0.9762812094883317
32336,1,30,0.9682458365518541
32337,1,30,0.9762812094883317
32338,1,30,0.9762812094883317
32339,1,30,0.9842509842514765
32340,1,30,0.976281209488332
32341,1,30,0.9762812094883317
32342,1,30,0.9682458365518541
32343,1,30,0.976281209488332
32344,1,30,0.9682458365518541
32345,1,30,0.9682458365518541
32346,1,30,0.9601432184835761
32347,1,30,0.9762812094883317
32348,1,30,0.9762812094883317
32349,1,30,0.960143218483576
32350,1,30,0.9762812094883317
32351,1,30,0.9762812094883317
32352,1,30,0.9762812094883317
32353,1,30,0.976281209488332
32354,1,30,0.9837387536759296
32355,1,30,0.9919027007433419
32356,1,30,0.976281209488332
32357,1,30,0.976281209488332
32358,1,30,0.9601432184835761
32359,1,30,0.976281209488332
32360,1,30,0.9762812094883317
32361,1,30,0.9437293044088435
32362,1,30,0.9842509842514765
32363,1,30,0.9842509842514765
32364,1,30,0.960143218483576
32365,1,30,0.9842509842514765
32366,1,30,0.9437293044088435
32367,1,30,0.9682458365518541
32368,1,30,0.9601432184835761
32369,1,30,0.9519716382329887
32370,1,30,0.9762812094883317
32371,1,30,0.9762812094883317
32372,1,30,0.9842509842514765
32373,1,30,0.9842509842514765
32374,1,30,0.9588299321097966
32375,1,30,0.9601432184835761
32376,1,30,0.9831920802501748
